City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
891,Lastoursville,GA,2021-12-20 19:38:10,-0.8143,12.7287,76.6,88,56,0.85
892,Dillon,US,2021-12-20 19:38:11,34.4166,-79.3712,48.25,38,100,10.25
893,Sao Jose Da Coroa Grande,BR,2021-12-20 19:38:11,-8.8978,-35.1478,81.91,72,30,10.07
894,Samana,DO,2021-12-20 19:38:11,19.2056,-69.3369,86.22,74,20,6.91
895,Campechuela,CU,2021-12-20 19:38:12,20.2342,-77.2789,84.67,50,1,7.4
896,Shenkursk,RU,2021-12-20 19:38:12,62.1091,42.896,-2.02,96,100,7.4
897,Oussouye,SN,2021-12-20 19:38:12,12.485,-16.5469,82.58,28,94,9.57
898,Kijang,KR,2021-12-20 19:38:13,35.2442,129.2139,35.33,75,0,8.63
899,Ouegoa,NC,2021-12-20 19:38:13,-20.35,164.4333,80.44,78,5,2.68
900,Furth Im Wald,DE,2021-12-20 19:38:13,49.3097,12.84,32.68,86,18,1.39
901,Kantang,TH,2021-12-20 19:38:14,7.4054,99.5156,74.75,91,100,5.32
902,Palmas,BR,2021-12-20 19:38:14,-10.2128,-48.3603,82.27,78,40,4.61
903,Kochkurovo,RU,2021-12-20 19:38:15,54.0358,45.4184,14.32,95,53,6.67
904,Le Port,RE,2021-12-20 19:38:15,-20.9373,55.2919,78.8,99,97,1.5
905,Gigmoto,PH,2021-12-20 19:38:16,13.7796,124.39,78.82,88,100,10.16
906,Coquimbo,CL,2021-12-20 19:38:16,-29.9533,-71.3436,64.13,77,75,12.66
907,Derzhavinsk,KZ,2021-12-20 19:38:17,51.1,66.3167,19.71,96,100,8.72
908,Blagoyevo,RU,2021-12-20 19:38:17,63.3667,47.9167,-2.7,95,100,6.04
909,Saint-Leu,RE,2021-12-20 19:38:17,-21.15,55.2833,77.86,99,95,10.87
910,Venice,US,2021-12-20 19:38:18,27.0998,-82.4543,79.99,74,75,7.0
911,Margherita,IN,2021-12-20 19:38:18,27.2833,95.6833,56.08,79,0,2.08
912,Tiarei,PF,2021-12-20 19:38:19,-17.5333,-149.3333,84.22,72,36,9.73
913,Yuza,JP,2021-12-20 19:38:19,39.0,139.9167,49.84,70,82,21.5
914,Zalantun,CN,2021-12-20 19:38:19,48.0,122.7167,-2.85,63,0,19.77
915,Elverum,NO,2021-12-20 19:38:20,60.8819,11.5623,21.06,98,100,1.03
916,Katangli,RU,2021-12-20 19:38:20,51.7102,143.2326,-6.79,99,96,5.1
917,Colares,PT,2021-12-20 19:39:20,38.7992,-9.4469,63.82,84,75,1.01
918,Juba,SS,2021-12-20 19:39:21,4.8517,31.5825,80.8,57,100,3.96
919,Poum,NC,2021-12-20 19:39:21,-20.2333,164.0167,79.9,81,7,7.29
920,Nusaybin,TR,2021-12-20 19:39:22,37.0778,41.2178,45.66,85,100,1.32
921,Uray,RU,2021-12-20 19:39:22,60.1247,64.7758,7.68,96,100,6.55
922,Tautira,PF,2021-12-20 19:39:22,-17.7333,-149.15,84.22,72,52,7.76
923,Arman,RU,2021-12-20 19:39:23,59.7,150.1667,5.02,95,100,6.73
924,San Carlos De Bariloche,AR,2021-12-20 19:39:23,-41.1456,-71.3082,82.15,15,20,23.02
925,Jipijapa,EC,2021-12-20 19:39:23,-1.3333,-80.5833,78.3,73,100,7.14
926,Ponta Delgada,PT,2021-12-20 19:39:24,37.7333,-25.6667,57.92,77,75,14.97
927,Conceicao Do Araguaia,BR,2021-12-20 19:39:24,-8.2578,-49.2647,83.35,81,97,2.86
928,Sovetskaya Gavan,RU,2021-12-20 19:39:25,48.9723,140.2878,-1.07,93,100,4.68
929,Jesup,US,2021-12-20 19:37:39,31.6074,-81.8854,50.68,71,40,5.75
930,Tres Palos,MX,2021-12-20 19:39:25,18.1833,-101.6167,84.81,37,55,4.38
931,Abyek,IR,2021-12-20 19:39:25,36.0667,50.55,40.66,73,99,16.96
932,Rumoi,JP,2021-12-20 19:39:26,43.9344,141.6428,27.57,90,93,5.06
933,Goedereede,NL,2021-12-20 19:39:26,51.8175,3.9806,42.96,72,19,9.78
934,Ozuluama,MX,2021-12-20 19:39:26,21.6667,-97.85,61.86,74,100,4.63
935,Mikumi,TZ,2021-12-20 19:39:27,-7.4041,36.9831,71.06,93,14,3.91
936,Zarnovica,SK,2021-12-20 19:39:27,48.4812,18.7157,35.67,91,52,6.13
937,Bela,IN,2021-12-20 19:39:28,25.9333,81.9833,51.42,32,92,4.59
938,Shiyan,CN,2021-12-20 19:39:28,32.6475,110.7781,44.17,71,0,6.17
939,Kamaishi,JP,2021-12-20 19:39:28,39.2667,141.8833,42.13,88,97,8.97
940,Tanda,IN,2021-12-20 19:39:29,26.55,82.65,52.0,36,59,5.06
941,Maniitsoq,GL,2021-12-20 19:39:29,65.4167,-52.9,40.69,61,90,18.48
942,Fayaoue,NC,2021-12-20 19:39:29,-20.65,166.5333,80.38,81,0,4.88
943,Los Llanos De Aridane,ES,2021-12-20 19:39:30,28.6585,-17.9182,67.75,92,20,1.99
944,Hanzhong,CN,2021-12-20 19:39:30,33.0728,107.0303,40.91,70,0,1.48
945,Mackay,AU,2021-12-20 19:39:30,-21.15,149.2,72.05,94,40,4.61
946,Asfi,MA,2021-12-20 19:39:31,32.2994,-9.2372,64.72,79,98,3.69
947,Yumen,CN,2021-12-20 19:39:31,40.2833,97.2,26.69,27,8,12.57
948,Mayumba,GA,2021-12-20 19:39:32,-3.432,10.6554,78.06,93,100,7.63
949,Sydney Mines,CA,2021-12-20 19:39:32,46.2367,-60.2177,30.6,64,75,5.99
950,Nelson Bay,AU,2021-12-20 19:39:32,-32.7167,152.15,75.0,96,0,4.09
951,Clement Town,IN,2021-12-20 19:39:33,30.2667,78.0667,48.07,33,8,4.47
952,Markdorf,DE,2021-12-20 19:39:33,47.7167,9.4,34.02,94,20,3.0
953,Araouane,ML,2021-12-20 19:39:34,18.9048,-3.5265,73.63,15,88,10.13
954,Goderich,CA,2021-12-20 19:35:55,43.7501,-81.7165,36.91,75,99,18.41
955,Tongling,CN,2021-12-20 19:39:34,30.95,117.7833,47.82,52,24,5.14
956,Taiyuan,CN,2021-12-20 19:39:34,37.8694,112.5603,21.06,58,0,2.24
957,Karasuk,RU,2021-12-20 19:39:34,53.7377,78.0403,15.94,98,89,5.61
958,Orocue,CO,2021-12-20 19:39:35,4.7912,-71.3354,94.95,35,82,11.3
959,Montepuez,MZ,2021-12-20 19:35:11,-13.1256,38.9997,71.67,88,92,5.28
960,Marzuq,YE,2021-12-20 19:39:35,14.4,46.4667,63.14,74,47,4.34
961,Kuusamo,FI,2021-12-20 19:39:36,65.9667,29.1833,8.64,85,40,5.75
962,Shihezi,CN,2021-12-20 19:39:36,44.3,86.0333,23.54,80,100,3.11
963,Porbandar,IN,2021-12-20 19:40:37,21.6422,69.6093,70.0,29,2,8.66
964,Southampton,GB,2021-12-20 19:40:01,50.904,-1.4043,45.86,80,75,2.3
965,Masallatah,LY,2021-12-20 19:40:37,32.6167,14.0,54.14,52,9,8.08
966,Enkhuizen,NL,2021-12-20 19:40:38,52.7,5.2833,41.02,87,28,8.23
967,Namanga,KE,2021-12-20 19:36:03,-2.5433,36.7905,65.98,93,100,8.16
968,Bakchar,RU,2021-12-20 19:40:38,57.0186,82.0711,-2.33,94,100,4.0
969,Guymon,US,2021-12-20 19:40:38,36.6828,-101.4816,61.48,13,1,9.22
970,Meulaboh,ID,2021-12-20 19:40:39,4.1363,96.1285,75.38,92,100,1.92
971,Bubaque,GW,2021-12-20 19:40:39,11.2833,-15.8333,81.66,65,19,11.63
972,Letlhakane,BW,2021-12-20 19:40:39,-21.4167,25.5833,74.08,51,57,13.49
973,Komsomolets,KZ,2021-12-20 19:40:40,53.7453,62.0708,25.2,88,100,16.42
974,Lujiang,CN,2021-12-20 19:40:40,31.2581,117.2817,41.05,50,99,6.13
975,Guiratinga,BR,2021-12-20 19:40:41,-16.3494,-53.7583,77.11,90,100,8.37
976,Whitianga,NZ,2021-12-20 19:40:41,-36.8333,175.7,71.02,67,100,7.31
977,Izberbash,RU,2021-12-20 19:40:41,42.5696,47.8645,41.09,73,48,11.99
978,Portsmouth,GB,2021-12-20 19:40:42,50.799,-1.0913,45.97,82,100,4.0
979,Salamiyah,SY,2021-12-20 19:40:42,35.0113,37.0532,48.43,80,18,22.35
980,Soubre,CI,2021-12-20 19:40:42,5.7856,-6.6083,79.23,74,77,3.65
981,Warrnambool,AU,2021-12-20 19:40:43,-38.3833,142.4833,57.81,74,100,13.67
982,Uniontown,US,2021-12-20 19:40:43,39.9001,-79.7164,45.57,34,0,1.01
983,Ankang,CN,2021-12-20 19:40:43,32.68,109.0172,43.03,72,0,2.33
984,Limon,CR,2021-12-20 19:40:44,10.0,-83.0333,84.09,74,75,4.61
985,Ust-Kuyga,RU,2021-12-20 19:40:44,70.0167,135.6,-26.46,97,100,8.1
986,Dusti,TJ,2021-12-20 19:40:44,37.3481,68.664,43.52,71,0,6.46
987,Olinda,BR,2021-12-20 19:40:45,-8.0089,-34.8553,83.93,70,40,10.36
988,Oktyabrskoye,RU,2021-12-20 19:40:45,43.0645,44.7417,28.54,100,13,6.71
989,Smidovich,RU,2021-12-20 19:40:45,48.6,133.8167,1.02,97,97,7.38
990,Amuntai,ID,2021-12-20 19:40:46,-2.4177,115.2494,72.7,99,100,0.67
991,Kemlya,RU,2021-12-20 19:40:46,54.6963,45.2424,13.95,95,66,6.44
992,Summerville,US,2021-12-20 19:38:29,33.0185,-80.1757,49.89,63,1,1.01
993,Igarka,RU,2021-12-20 19:40:47,67.4667,86.5833,-39.6,99,64,3.04
994,Nuuk,GL,2021-12-20 19:40:37,64.1835,-51.7216,34.65,67,58,11.74
995,Anadyr,RU,2021-12-20 19:40:47,64.75,177.4833,-17.9,68,0,8.01
996,Seymchan,RU,2021-12-20 19:40:48,62.8833,152.4333,-53.59,98,89,0.29
997,Kachug,RU,2021-12-20 19:40:48,53.9606,105.8817,-28.73,98,6,2.01
998,Saint-Prosper,CA,2021-12-20 19:40:48,46.2117,-70.4811,19.69,62,90,5.5
999,Butterworth,MY,2021-12-20 19:40:49,5.3991,100.3638,80.01,84,20,3.0
1000,Havelock,US,2021-12-20 19:40:49,34.8791,-76.9013,50.99,71,1,4.0
1001,Hatillo,PR,2021-12-20 19:40:50,18.4863,-66.8254,84.2,80,35,8.01
1002,Verkh-Usugli,RU,2021-12-20 19:40:50,52.7,115.1667,-20.65,90,3,2.8
1003,Healdsburg,US,2021-12-20 19:40:50,38.6105,-122.8692,52.02,74,90,3.0
1004,Camabatela,AO,2021-12-20 19:40:51,-8.1881,15.375,64.62,96,100,0.45
1005,Gondar,ET,2021-12-20 19:40:51,12.6,37.4667,59.5,73,46,2.91
1006,Pemba,MZ,2021-12-20 19:40:51,-12.974,40.5178,81.3,83,75,3.44
1007,San Policarpo,PH,2021-12-20 19:40:52,12.1791,125.5072,79.47,85,100,11.1
1008,Ebensee,AT,2021-12-20 19:40:52,47.8072,13.779,32.68,92,43,3.15
1009,Mlonggo,ID,2021-12-20 19:40:52,-6.5333,110.7,74.52,83,100,8.39
1010,Krasnyy Chikoy,RU,2021-12-20 19:40:53,50.3643,108.7512,-7.92,97,79,0.76
1011,Teluk Nibung,ID,2021-12-20 19:41:53,3.001,99.8164,75.42,95,100,3.67
1012,Nsoko,SZ,2021-12-20 19:41:54,-27.0333,31.95,68.74,87,98,3.15
1013,Hagere Selam,ET,2021-12-20 19:41:54,6.4833,38.5167,48.65,94,100,4.12
1014,Collie,AU,2021-12-20 19:41:55,-33.3667,116.15,57.97,83,100,6.35
1015,Zambezi,ZM,2021-12-20 19:41:55,-13.5432,23.1047,69.15,87,100,4.79
1016,Whitehorse,CA,2021-12-20 19:40:51,60.7161,-135.0538,0.37,85,90,10.36
1017,Shingu,JP,2021-12-20 19:41:56,33.7333,135.9833,39.9,80,47,6.08
1018,Huambo,AO,2021-12-20 19:41:56,-12.7761,15.7392,63.12,87,76,1.41
1019,Chumikan,RU,2021-12-20 19:41:57,54.7183,135.315,-25.44,89,30,4.61
1020,Saint-Augustin,CA,2021-12-20 19:41:57,51.226,-58.6502,8.82,73,0,13.06
1021,Saint-Denis,FR,2021-12-20 19:41:58,48.9167,2.3333,43.09,72,90,3.0
1022,Latung,PH,2021-12-20 19:41:59,5.5,120.8833,82.83,77,100,14.76
1023,Valentin Gomez Farias,MX,2021-12-20 19:41:59,28.2167,-106.5833,57.65,23,0,0.65
1024,Port-Gentil,GA,2021-12-20 19:42:00,-0.7193,8.7815,82.36,83,75,10.36
1025,Ndele,CF,2021-12-20 19:42:00,8.4109,20.6473,78.94,28,34,5.12
1026,Puerto Leguizamo,CO,2021-12-20 19:42:00,-0.1934,-74.7819,92.48,44,100,4.29
1027,Kaitong,CN,2021-12-20 19:42:01,44.8135,123.15,4.3,71,0,11.83
1028,Pokhara,NP,2021-12-20 19:39:03,28.2333,83.9833,50.63,33,5,5.82
1029,Tomatlan,MX,2021-12-20 19:42:01,19.9333,-105.25,94.46,25,93,7.74
1030,Segovia,ES,2021-12-20 19:42:02,41.1667,-4.0,43.83,83,100,4.21
1031,Odienne,CI,2021-12-20 19:42:02,9.51,-7.5692,76.96,22,22,4.68
1032,Morant Bay,JM,2021-12-20 19:42:02,17.8815,-76.4093,85.62,62,0,9.04
1033,Dryden,CA,2021-12-20 19:41:36,49.7833,-92.7503,1.69,66,75,19.57
1034,Murray Bridge,AU,2021-12-20 19:42:03,-35.1167,139.2667,58.57,88,1,4.03
1035,Pandharpur,IN,2021-12-20 19:42:03,17.6667,75.3333,65.86,45,0,7.23
1036,Salinas,US,2021-12-20 19:42:03,36.6777,-121.6555,57.83,66,1,16.11
1037,Starokozache,UA,2021-12-20 19:42:04,46.3372,29.9853,35.28,84,40,12.48
1038,Chitral,PK,2021-12-20 19:42:04,35.8462,71.7858,38.48,47,13,6.38
1039,Ayorou,NE,2021-12-20 19:42:04,14.7308,0.9174,72.27,12,58,11.05
1040,Thinadhoo,MV,2021-12-20 19:42:05,0.5333,72.9333,80.47,81,100,5.01
1041,Muros,ES,2021-12-20 19:42:05,42.7762,-9.0603,58.23,84,100,9.37
